typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","100","BGR","Bulgaria","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","169348.136","true","8","kg","169329","false","169348.136","true","0","false",,"1218293","1218293","6","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","104","MMR","Myanmar","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","312673","false","8","kg","312673","false","312673","false","0","false",,"1954048","1954048","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","108","BDI","Burundi","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4285","false","8","kg","4285","false","4285","false","0","false",,"34645","34645","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","112","BLR","Belarus","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","106717","false","8","kg","106717","false","106717","false","0","false",,"1356209","1356209","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","116","KHM","Cambodia","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4639992","false","8","kg","4639992","false","4639992","false","0","false",,"29078956","29078956","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","120","CMR","Cameroon","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","375132","false","8","kg","375132","false","375132","false","0","false",,"4385648","4385648","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9019103","false","8","kg","9019103","false","9019103","false","0","false",,"21713244","21713244","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","132","CPV","Cabo Verde","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6","false","8","kg","6","false","6","false","0","false",,"225","225","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1684","false","8","kg","1684","false","1684","false","0","false",,"38361","38361","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","140","CAF","Central African Rep.","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15","false","8","kg","15","false","15","false","0","false",,"905","905","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","144","LKA","Sri Lanka","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","905868","false","8","kg","905868","false","905868","false","0","false",,"4242615","4242615","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","148","TCD","Chad","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2830","false","8","kg","2830","false","2830","false","0","false",,"190914","190914","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","152","CHL","Chile","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","39754917","false","8","kg","39754917","false","39754917","false","0","false",,"56814488","56814488","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","170","COL","Colombia","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5521455","false","8","kg","5521455","false","5521455","false","0","false",,"10818036","10818036","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","174","COM","Comoros","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","594","false","8","kg","594","false","594","false","0","false",,"4526","4526","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","178","COG","Congo","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17342","false","8","kg","17342","false","17342","false","0","false",,"165061","165061","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","180","COD","Dem. Rep. of the Congo","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","86043","false","8","kg","86043","false","86043","false","0","false",,"769218","769218","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","184","COK","Cook Isds","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3270","false","8","kg","3270","false","3270","false","0","false",,"31337","31337","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","188","CRI","Costa Rica","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13728","false","8","kg","13728","false","13728","false","0","false",,"176402","176402","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","191","HRV","Croatia","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8412847","false","8","kg","8412847","false","8412847","false","0","false",,"30190251","30190251","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","192","CUB","Cuba","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4841.658","true","8","kg","4839","false","4841.658","true","0","false",,"137810","137810","6","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","196","CYP","Cyprus","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16595","false","8","kg","16595","false","16595","false","0","false",,"60871","60871","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","203","CZE","Czechia","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13061963","false","8","kg","13061963","false","13061963","false","0","false",,"65496289","65496289","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","204","BEN","Benin","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1738","false","8","kg","1738","false","1738","false","0","false",,"9117","9117","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","208","DNK","Denmark","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","57640850","false","8","kg","57640850","false","57640850","false","0","false",,"149329153","149329153","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","212","DMA","Dominica","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11","false","8","kg","11","false","11","false","0","false",,"100","100","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","214","DOM","Dominican Rep.","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4749572","false","8","kg","4749572","false","4749572","false","0","false",,"6597500","6597500","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","218","ECU","Ecuador","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","234446","false","8","kg","234446","false","234446","false","0","false",,"1241876","1241876","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","222","SLV","El Salvador","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","293496","false","8","kg","293496","false","293496","false","0","false",,"573854","573854","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","226","GNQ","Equatorial Guinea","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2164","false","8","kg","2164","false","2164","false","0","false",,"12688","12688","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","231","ETH","Ethiopia","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2663942","false","8","kg","2663942","false","2663942","false","0","false",,"7928471","7928471","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","232","ERI","Eritrea","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12800","false","8","kg","12800","false","12800","false","0","false",,"81900","81900","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","233","EST","Estonia","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1998020","false","8","kg","1998020","false","1998020","false","0","false",,"8754245","8754245","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","242","FJI","Fiji","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6647","false","8","kg","6647","false","6647","false","0","false",,"101361","101361","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","246","FIN","Finland","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16101919.631","true","8","kg","16101909","false","16101919.631","true","0","false",,"31045624","31045624","6","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","251","FRA","France","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21760800","false","8","kg","21760800","false","21760800","false","0","false",,"112102225","112102225","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","258","PYF","French Polynesia","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","417","false","8","kg","417","false","417","false","0","false",,"8820","8820","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","262","DJI","Djibouti","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1431659","false","8","kg","1431659","false","1431659","false","0","false",,"4571263","4571263","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","266","GAB","Gabon","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3794.44","true","8","kg","3627","false","3794.44","true","0","false",,"21276","21276","6","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","268","GEO","Georgia","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14234","false","8","kg","14234","false","14234","false","0","false",,"524666","524666","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","270","GMB","Gambia","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","253301","false","8","kg","253301","false","253301","false","0","false",,"974783","974783","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","275","PSE","State of Palestine","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2301.189","true","8","kg","2298","false","2301.189","true","0","false",,"8300","8300","6","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","168757336","false","8","kg","168757336","false","168757336","false","0","false",,"657988529","657988529","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","288","GHA","Ghana","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","141345","false","8","kg","141345","false","141345","false","0","false",,"1063033","1063033","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","292","GIB","Gibraltar","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18","false","8","kg","18","false","18","false","0","false",,"119","119","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","300","GRC","Greece","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4164823","false","8","kg","4164823","false","4164823","false","0","false",,"21615042","21615042","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","308","GRD","Grenada","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23","false","8","kg","23","false","23","false","0","false",,"208","208","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","320","GTM","Guatemala","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19771","false","8","kg","19771","false","19771","false","0","false",,"248919","248919","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","324","GIN","Guinea","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","266718","false","8","kg","266718","false","266718","false","0","false",,"3686094","3686094","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","328","GUY","Guyana","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27792","false","8","kg","27792","false","27792","false","0","false",,"145877","145877","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","332","HTI","Haiti","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24746","false","8","kg","24746","false","24746","false","0","false",,"182331","182331","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","340","HND","Honduras","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14323","false","8","kg","14323","false","14323","false","0","false",,"154992","154992","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12797725","false","8","kg","12797725","false","12797725","false","0","false",,"207395099","207395099","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","348","HUN","Hungary","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8127077","false","8","kg","8127077","false","8127077","false","0","false",,"47565575","47565575","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","352","ISL","Iceland","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","90","false","8","kg","90","false","90","false","0","false",,"490","490","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20077066","false","8","kg","20077066","false","20077066","false","0","false",,"108764533","108764533","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","364","IRN","Iran","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2470317","false","8","kg","2470317","false","2470317","false","0","false",,"15488435","15488435","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","368","IRQ","Iraq","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1833405","false","8","kg","1833405","false","1833405","false","0","false",,"9780586","9780586","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","372","IRL","Ireland","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1478679","false","8","kg","1478679","false","1478679","false","0","false",,"5375995","5375995","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","376","ISR","Israel","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","252044.408","true","8","kg","251987","false","252044.408","true","0","false",,"4715348","4715348","6","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","380","ITA","Italy","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","49244609","false","8","kg","49244609","false","49244609","false","0","false",,"234385176","234385176","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","384","CIV","Côte d'Ivoire","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","63411","false","8","kg","63411","false","63411","false","0","false",,"344693","344693","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","388","JAM","Jamaica","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5119","false","8","kg","5119","false","5119","false","0","false",,"61410","61410","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","392","JPN","Japan","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","65836131","false","8","kg","65836131","false","65836131","false","0","false",,"313193206","313193206","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","398","KAZ","Kazakhstan","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13920829","false","8","kg","13920829","false","13920829","false","0","false",,"56665462","56665462","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","400","JOR","Jordan","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","115409","false","8","kg","115409","false","115409","false","0","false",,"870764","870764","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","404","KEN","Kenya","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","214407.252","true","8","kg","214403","false","214407.252","true","0","false",,"1193036","1193036","6","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48362175","false","8","kg","48362175","false","48362175","false","0","false",,"204801065","204801065","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","414","KWT","Kuwait","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","110658","false","8","kg","110658","false","110658","false","0","false",,"808620","808620","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","417","KGZ","Kyrgyzstan","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2700061","false","8","kg","2700061","false","2700061","false","0","false",,"15205580","15205580","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","418","LAO","Lao People's Dem. Rep.","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1118646","false","8","kg","1118646","false","1118646","false","0","false",,"7188199","7188199","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","422","LBN","Lebanon","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","86093","false","8","kg","86093","false","86093","false","0","false",,"771359","771359","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","426","LSO","Lesotho","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1084","false","8","kg","1084","false","1084","false","0","false",,"9942","9942","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","428","LVA","Latvia","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5596","false","8","kg","5596","false","5596","false","0","false",,"26897","26897","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","430","LBR","Liberia","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48053","false","8","kg","48053","false","48053","false","0","false",,"732901","732901","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","434","LBY","Libya","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","542356","false","8","kg","542356","false","542356","false","0","false",,"2626815","2626815","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","440","LTU","Lithuania","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6963343","false","8","kg","6963343","false","6963343","false","0","false",,"9479035","9479035","0","true","false",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","442","LUX","Luxembourg","0","W00","World","H5","HS","true","850300","Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","407","false","8","kg","407","false","407","false","0","false",,"4465","4465","0","true","false",
